cudnn_version,batch_size,in_channels,out_channels,h,w,kW,kH,stride_w,stride_h,pad_w,pad_h,outpad_w,outpad_h,dilation_w,dilation_h,groups,cudnn_deterministic,cudnn_benchmark,cudnn_allow_tf32
8004,6,126,126,170,170,3,3,2,2,0,0,1,0,1,1,126,True,False,False
8004,8,32,32,195,195,1,1,2,2,0,0,1,0,1,1,32,False,False,True
8004,1,64,64,91,91,2,2,2,2,0,0,1,1,1,1,64,True,True,True
8004,1,91,62,96,96,3,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,1,35,35,154,154,1,1,2,2,0,0,0,0,1,1,35,False,False,False
8004,3,76,76,123,123,2,2,2,2,0,0,1,0,1,1,76,False,False,False
8004,8,18,18,207,207,1,3,2,2,0,0,0,1,1,1,18,True,True,True
8004,8,45,46,42,42,3,3,1,1,0,0,0,0,1,1,1,False,True,True
8004,5,88,88,165,165,3,1,1,1,0,0,0,0,1,1,88,False,True,True
8004,8,109,109,189,189,2,2,2,2,0,0,1,0,1,1,109,False,False,True
8004,7,23,37,115,115,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,2,51,51,148,148,1,3,2,2,0,0,0,1,1,1,51,True,False,False
8004,4,125,125,166,166,1,3,2,2,0,0,0,0,1,1,125,True,True,False
8004,7,124,124,171,171,1,3,1,1,0,0,0,0,1,1,124,True,True,False
8004,1,70,120,146,146,3,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,4,17,26,202,202,3,1,2,2,0,0,1,1,1,1,1,False,True,False
8004,4,90,89,210,210,1,1,2,2,0,0,0,0,1,1,1,False,False,True
8004,7,90,84,98,98,3,1,2,2,0,0,0,1,1,1,1,True,False,False
8004,1,84,56,223,223,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,1,82,70,166,166,3,1,2,2,0,0,1,1,1,1,1,False,True,False
8004,2,101,101,164,164,3,3,2,2,0,0,0,0,1,1,101,True,True,False
8004,2,72,72,18,18,1,1,2,2,0,0,1,0,1,1,72,False,True,True
8004,6,83,34,168,168,3,3,2,2,0,0,1,0,1,1,1,False,False,False
8004,6,26,29,123,123,3,3,2,2,0,0,1,0,1,1,1,True,False,False
8004,2,63,63,155,155,3,3,1,1,0,0,0,0,1,1,63,True,True,True
8004,4,104,100,61,61,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,4,28,28,86,86,2,2,2,2,0,0,0,1,1,1,28,True,True,True
8004,1,69,128,222,222,2,2,2,2,0,0,0,0,1,1,1,False,True,False
8004,2,100,100,106,106,1,3,2,2,0,0,0,0,1,1,100,True,True,False
8004,7,48,46,206,206,3,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,6,20,20,84,84,1,3,2,2,0,0,0,1,1,1,20,True,True,False
8004,5,102,26,96,96,3,1,2,2,0,0,0,1,1,1,1,False,True,False
8004,3,16,75,33,33,2,2,2,2,0,0,1,0,1,1,1,True,False,True
8004,4,102,77,126,126,3,3,2,2,0,0,1,0,1,1,1,False,False,False
8004,1,78,78,39,39,3,1,2,2,0,0,1,0,1,1,78,True,False,False
8004,6,53,53,200,200,3,3,2,2,0,0,0,1,1,1,53,True,True,True
8004,1,44,44,224,224,1,3,1,1,0,0,0,0,1,1,44,True,True,True
8004,2,46,46,18,18,2,2,2,2,0,0,0,1,1,1,46,True,True,True
8004,4,117,117,110,110,1,1,2,2,0,0,0,1,1,1,117,True,True,True
8004,3,96,96,30,30,1,3,2,2,0,0,0,0,1,1,96,True,False,False
8004,3,49,94,32,32,3,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,5,118,118,122,122,3,3,2,2,0,0,1,1,1,1,118,False,True,False
8004,4,96,96,83,83,3,3,2,2,0,0,1,0,1,1,96,False,False,True
8004,1,52,30,25,25,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,1,115,115,100,100,3,1,2,2,0,0,0,1,1,1,115,True,False,False
8004,2,25,25,23,23,1,3,2,2,0,0,0,1,1,1,25,True,True,False
8004,6,52,52,73,73,2,2,2,2,0,0,0,0,1,1,52,False,False,False
8004,2,17,90,99,99,2,2,2,2,0,0,0,0,1,1,1,False,False,True
8004,4,90,90,69,69,1,3,1,1,0,0,0,0,1,1,90,False,False,True
8004,4,88,80,169,169,3,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,7,76,117,95,95,3,1,2,2,0,0,0,0,1,1,1,False,True,False
8004,1,88,88,38,38,2,2,2,2,0,0,0,0,1,1,88,True,True,True
8004,6,68,58,52,52,2,2,1,1,0,0,0,0,1,1,1,False,False,False
8004,1,110,110,173,173,3,1,2,2,0,0,1,1,1,1,110,True,True,True
8004,2,23,23,219,219,2,2,2,2,0,0,0,1,1,1,23,True,False,True
8004,3,30,30,215,215,3,3,2,2,0,0,0,1,1,1,30,True,True,False
8004,1,24,56,153,153,3,3,2,2,0,0,1,0,1,1,1,True,False,False
8004,1,78,78,40,40,1,3,1,1,0,0,0,0,1,1,78,False,True,True
8004,5,28,28,38,38,1,3,1,1,0,0,0,0,1,1,28,True,True,True
8004,7,22,22,144,144,3,1,2,2,0,0,0,1,1,1,22,True,False,False
8004,2,88,116,160,160,1,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,2,21,106,181,181,1,3,2,2,0,0,1,1,1,1,1,False,True,False
8004,5,87,94,151,151,3,3,2,2,0,0,1,0,1,1,1,True,False,False
8004,8,122,126,177,177,2,2,2,2,0,0,0,0,1,1,1,True,False,True
8004,8,87,87,53,53,1,3,2,2,0,0,1,0,1,1,87,False,False,False
8004,6,60,60,215,215,1,3,2,2,0,0,1,1,1,1,60,True,True,True
8004,4,32,32,85,85,3,1,2,2,0,0,1,1,1,1,32,False,False,True
8004,3,29,29,52,52,3,3,2,2,0,0,1,1,1,1,29,True,True,False
8004,5,61,106,121,121,1,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,3,42,42,38,38,1,3,2,2,0,0,0,0,1,1,42,True,False,False
8004,2,83,83,97,97,3,1,2,2,0,0,1,1,1,1,83,False,True,True
8004,5,114,114,214,214,3,3,2,2,0,0,0,1,1,1,114,False,False,False
8004,2,86,86,44,44,1,1,2,2,0,0,1,0,1,1,86,False,True,True
8004,3,40,40,212,212,3,3,2,2,0,0,0,1,1,1,40,True,True,True
8004,1,31,72,179,179,3,1,2,2,0,0,1,0,1,1,1,True,True,True
8004,7,67,67,127,127,1,3,1,1,0,0,0,0,1,1,67,False,False,True
8004,3,45,45,42,42,3,1,2,2,0,0,1,0,1,1,45,True,False,False
8004,1,50,86,100,100,1,1,1,1,0,0,0,0,1,1,1,False,True,False
8004,4,98,98,134,134,3,1,2,2,0,0,0,0,1,1,98,False,True,False
8004,7,89,89,164,164,3,1,2,2,0,0,0,0,1,1,89,True,False,True
8004,2,51,51,85,85,1,3,1,1,0,0,0,0,1,1,51,True,False,True
8004,5,27,35,182,182,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,5,82,82,165,165,3,1,2,2,0,0,0,0,1,1,82,True,False,False
8004,1,121,121,169,169,3,3,1,1,0,0,0,0,1,1,121,True,False,False
8004,4,44,44,110,110,1,3,2,2,0,0,1,1,1,1,44,False,False,True
8004,8,121,80,157,157,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,6,36,36,164,164,1,3,2,2,0,0,1,1,1,1,36,True,True,True
8004,3,126,110,81,81,3,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,2,34,58,122,122,1,1,1,1,0,0,0,0,1,1,1,False,True,False
8004,6,88,84,23,23,3,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,5,104,104,214,214,1,3,2,2,0,0,1,1,1,1,104,True,False,False
8004,5,128,128,120,120,1,3,2,2,0,0,1,0,1,1,128,True,False,True
8004,4,123,39,186,186,1,3,2,2,0,0,1,1,1,1,1,False,True,False
8004,6,69,82,201,201,1,1,2,2,0,0,1,0,1,1,1,True,True,False
8004,3,24,87,73,73,2,2,2,2,0,0,0,0,1,1,1,False,False,False
8004,1,94,94,27,27,1,3,2,2,0,0,1,1,1,1,94,False,True,True
8004,3,78,17,190,190,1,3,1,1,0,0,0,0,1,1,1,False,False,True
8004,4,69,69,39,39,3,1,2,2,0,0,1,1,1,1,69,False,True,True
8004,2,98,98,49,49,2,2,2,2,0,0,1,1,1,1,98,False,False,True
8004,3,41,111,132,132,3,1,2,2,0,0,1,1,1,1,1,True,True,True
8004,8,42,42,182,182,1,3,2,2,0,0,0,1,1,1,42,True,False,True
8004,3,128,106,184,184,3,1,2,2,0,0,1,1,1,1,1,True,True,True
8004,4,90,50,214,214,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,6,79,79,90,90,1,3,1,1,0,0,0,0,1,1,79,True,False,False
8004,4,95,33,210,210,1,1,2,2,0,0,0,0,1,1,1,False,False,True
8004,6,113,113,111,111,1,1,1,1,0,0,0,0,1,1,113,False,False,False
8004,1,18,18,125,125,1,1,2,2,0,0,1,0,1,1,18,False,True,True
8004,3,127,17,187,187,3,1,1,1,0,0,0,0,1,1,1,False,True,True
8004,7,87,20,76,76,3,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,3,21,119,186,186,3,1,2,2,0,0,0,0,1,1,1,True,False,True
8004,7,26,41,79,79,3,1,2,2,0,0,0,0,1,1,1,True,False,True
8004,1,39,99,168,168,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,7,73,73,70,70,1,3,1,1,0,0,0,0,1,1,73,False,False,True
8004,5,34,101,95,95,1,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,2,123,107,100,100,2,2,2,2,0,0,0,0,1,1,1,False,False,True
8004,3,98,98,93,93,3,1,2,2,0,0,0,1,1,1,98,True,True,False
8004,8,24,106,106,106,1,3,2,2,0,0,0,1,1,1,1,True,True,False
8004,1,112,85,134,134,3,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,6,127,127,215,215,2,2,2,2,0,0,0,0,1,1,127,True,False,True
8004,8,39,50,160,160,2,2,2,2,0,0,0,1,1,1,1,True,False,False
8004,5,111,111,18,18,1,3,1,1,0,0,0,0,1,1,111,False,True,False
8004,1,34,34,184,184,1,3,2,2,0,0,1,1,1,1,34,True,False,True
8004,3,91,84,55,55,1,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,1,122,31,210,210,2,2,2,2,0,0,0,1,1,1,1,False,False,False
8004,7,83,83,28,28,3,3,2,2,0,0,0,1,1,1,83,False,True,True
8004,2,77,77,196,196,3,3,2,2,0,0,1,1,1,1,77,True,True,True
8004,4,104,104,76,76,1,3,2,2,0,0,0,1,1,1,104,True,True,False
8004,4,70,70,51,51,2,2,2,2,0,0,0,0,1,1,70,False,False,True
8004,3,60,60,69,69,3,3,2,2,0,0,0,0,1,1,60,False,False,False
8004,4,127,116,169,169,1,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,7,120,118,198,198,1,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,1,27,27,41,41,3,3,2,2,0,0,0,0,1,1,27,False,True,False
8004,7,45,62,211,211,3,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,3,77,77,44,44,2,2,2,2,0,0,0,0,1,1,77,False,False,True
8004,4,53,84,63,63,1,3,2,2,0,0,1,0,1,1,1,False,True,True
8004,1,112,112,216,216,2,2,2,2,0,0,0,1,1,1,112,True,False,False
8004,2,35,35,215,215,1,1,2,2,0,0,0,1,1,1,1,True,True,False
8004,5,33,59,81,81,2,2,1,1,0,0,0,0,1,1,1,False,True,True
8004,4,23,23,186,186,3,1,2,2,0,0,1,0,1,1,23,True,False,False
8004,8,39,39,129,129,1,3,2,2,0,0,0,1,1,1,39,True,True,False
8004,3,104,70,189,189,2,2,1,1,0,0,0,0,1,1,1,False,False,False
8004,6,99,99,177,177,3,3,2,2,0,0,0,0,1,1,99,True,False,False
8004,6,55,51,189,189,1,1,2,2,0,0,0,1,1,1,1,True,True,False
8004,8,123,22,161,161,1,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,4,19,51,127,127,3,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,1,91,91,49,49,3,1,1,1,0,0,0,0,1,1,91,True,True,True
8004,5,22,37,116,116,3,3,2,2,0,0,1,0,1,1,1,True,True,False
8004,1,35,35,145,145,3,1,2,2,0,0,0,0,1,1,35,True,False,False
8004,4,47,47,77,77,2,2,2,2,0,0,0,1,1,1,47,True,False,True
8004,5,52,52,43,43,1,1,2,2,0,0,1,0,1,1,52,False,False,False
8004,6,83,73,22,22,2,2,1,1,0,0,0,0,1,1,1,True,True,False
8004,3,66,66,74,74,1,1,2,2,0,0,1,0,1,1,66,True,False,True
8004,6,93,93,76,76,2,2,2,2,0,0,1,0,1,1,93,False,True,False
8004,3,38,50,187,187,3,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,8,17,17,20,20,2,2,2,2,0,0,0,1,1,1,17,True,True,True
8004,2,125,75,197,197,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,1,65,17,110,110,1,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,7,78,36,144,144,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,1,60,60,199,199,1,3,2,2,0,0,1,1,1,1,60,False,True,True
8004,6,17,17,63,63,3,1,2,2,0,0,0,1,1,1,17,False,True,True
8004,4,51,123,106,106,3,3,2,2,0,0,1,0,1,1,1,True,True,False
8004,3,65,97,116,116,3,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,2,75,75,137,137,3,3,2,2,0,0,0,1,1,1,75,True,False,True
8004,6,59,59,107,107,3,3,1,1,0,0,0,0,1,1,59,True,True,False
8004,1,91,62,188,188,1,1,2,2,0,0,0,1,1,1,1,True,True,False
8004,5,111,111,170,170,1,1,1,1,0,0,0,0,1,1,111,True,True,False
8004,6,17,17,23,23,3,3,2,2,0,0,0,1,1,1,17,True,False,False
8004,3,18,18,182,182,1,3,2,2,0,0,0,0,1,1,18,True,True,False
8004,1,90,47,95,95,3,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,2,81,46,166,166,3,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,2,72,49,144,144,2,2,2,2,0,0,1,0,1,1,1,True,True,False
8004,1,36,21,162,162,2,2,2,2,0,0,0,0,1,1,1,True,True,False
8004,7,80,80,35,35,2,2,2,2,0,0,1,1,1,1,80,True,False,False
8004,6,49,116,222,222,3,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,4,39,84,220,220,2,2,1,1,0,0,0,0,1,1,1,True,False,True
8004,2,28,79,197,197,3,3,2,2,0,0,0,1,1,1,1,False,False,True
8004,8,71,71,194,194,2,2,1,1,0,0,0,0,1,1,71,False,False,True
8004,5,111,109,174,174,3,3,2,2,0,0,0,0,1,1,1,False,True,False
8004,4,44,44,205,205,3,1,2,2,0,0,0,1,1,1,44,False,False,True
8004,5,120,120,204,204,3,1,2,2,0,0,1,0,1,1,120,False,False,True
8004,5,114,114,177,177,2,2,2,2,0,0,1,1,1,1,114,True,True,True
8004,5,87,31,192,192,1,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,8,28,33,140,140,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,2,20,20,192,192,1,1,2,2,0,0,0,1,1,1,20,True,False,False
8004,1,37,37,86,86,3,1,1,1,0,0,0,0,1,1,37,True,False,False
8004,8,115,115,150,150,3,1,2,2,0,0,1,1,1,1,115,False,True,True
8004,4,51,51,137,137,3,1,2,2,0,0,1,0,1,1,51,True,False,False
8004,2,47,47,134,134,1,1,2,2,0,0,1,0,1,1,47,False,True,False
8004,6,78,105,54,54,2,2,2,2,0,0,1,1,1,1,1,False,False,False
8004,3,90,90,105,105,3,3,2,2,0,0,0,1,1,1,90,False,True,True
8004,1,42,108,199,199,2,2,2,2,0,0,1,0,1,1,1,True,False,False
8004,5,125,125,25,25,3,1,2,2,0,0,1,0,1,1,125,True,True,True
8004,1,43,43,126,126,1,3,2,2,0,0,1,0,1,1,43,False,True,True
8004,2,77,85,62,62,1,3,2,2,0,0,0,0,1,1,1,False,True,True
8004,7,103,73,158,158,3,3,2,2,0,0,1,0,1,1,1,False,True,False
8004,4,83,54,72,72,1,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,3,16,71,210,210,1,3,2,2,0,0,0,0,1,1,1,False,True,True
8004,2,87,114,106,106,2,2,2,2,0,0,1,1,1,1,1,False,True,True
8004,4,119,119,70,70,2,2,2,2,0,0,0,0,1,1,119,True,False,True
8004,7,68,83,202,202,1,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,8,97,97,65,65,2,2,2,2,0,0,0,0,1,1,97,True,True,True
8004,4,31,31,156,156,3,1,2,2,0,0,1,1,1,1,31,True,False,True
8004,1,70,70,184,184,2,2,1,1,0,0,0,0,1,1,70,True,False,True
8004,4,93,65,118,118,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,4,107,128,196,196,1,1,2,2,0,0,1,0,1,1,1,True,True,False
8004,5,84,33,69,69,1,3,1,1,0,0,0,0,1,1,1,False,False,True
8004,5,100,21,87,87,1,1,2,2,0,0,1,1,1,1,1,False,True,False
8004,7,74,28,155,155,1,1,2,2,0,0,1,1,1,1,1,True,True,True
8004,8,98,70,66,66,1,3,2,2,0,0,1,0,1,1,1,True,True,False
8004,6,126,27,206,206,3,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,1,77,77,181,181,2,2,2,2,0,0,1,1,1,1,77,False,False,False
8004,4,68,84,110,110,3,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,6,98,28,129,129,2,2,2,2,0,0,1,1,1,1,1,True,True,False
